"BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y","augZ.1","augZ.2","augZ.3","augZ.4","augZ.5","augZ.6","augZ.7","augZ.8","augZ.9","augZ.10","augZ.11","augZ.12","augZ.13","augZ.14","augZ.15","augZ.16","augZ.17","augZ.18","augZ.19","augZ.20","augZ.21","augZ.22","augZ.23","augZ.24","augZ.25","augZ.26","augZ.27","augZ.28","augZ.29","augZ.30","augZ.31","augZ.32","augZ.33","augZ.34","augZ.35","augZ.36","augZ.37","augZ.38","augZ.39","augZ.40","augZ.41","augZ.42","augZ.43","augZ.44","augZ.45","augZ.46","augZ.47","augZ.48","Z.sum.other.1","Z.sum.other.hpwt","Z.sum.other.air","Z.sum.other.mpd","Z.sum.other.space","Z.sum.rival.1","Z.sum.rival.hpwt","Z.sum.rival.air","Z.sum.rival.mpd","Z.sum.rival.space"
"NIPULS",365,2,14,3154,-4.30328670003696,3.00041254125413,0,3.5,1.036112,0.364116094986807,13,0.000429628178686239,0.888114242588346,-0.0835479316752972,5,2.24002366134056,2,1.6777817067421,2.8498115,3.42105263157895,1.0282492528135,0.484118899292001,0.584767207891228,0.210828734395891,1.62645558198325,0.929466683976297,2.34072022160665,1.6015454147835,1.0048725737069,0.526603017444602,1.1770845,1.36842105263158,0.732049782954116,1.28070621481804,1.53264776828564,0.950491320308817,1.14795590461302,1.94987102631579,107,41.1005547876017,30,31.3145096652523,68.0489805,73.2105263157895,16.4656239333761,6.96493005992703,9.57299464285437,3.04464169906936,44.1564100172773,29.2479400489124,50.0914127423822,34.2730718763667,13.0741919953598,7.36019566242339,20.181909,20.5263157894737,11.8746034777861,26.057470354347,28.1214322230959,19.445320659901,21.4257171393831,46.5598287631579,5,2.24002366134056,2,11.7444719471947,5.699623,107,41.1005547876017,30,219.201567656766,136.097961
"NISTAN",367,2,14,3155,-3.00396042477228,2.65750825082508,0,3.1,1.137504,0.431302801244998,13,0.000514039797670212,0.888114242588346,0.0958326242678753,5,2.17283695508237,2,1.72676803394625,2.7991155,3.42105263157895,0.97480767708016,0.452161748808377,0.624361602064935,0.234860473393459,1.57135876361525,0.884524363493742,2.34072022160665,1.6015454147835,1.0048725737069,0.526603017444602,1.1770845,1.36842105263158,0.724379460805308,1.22403441170883,1.4866779166353,0.956622546994342,1.18147286533165,1.91518428947368,107,41.1005547876017,30,31.3145096652523,68.0489805,73.2105263157895,16.4656239333761,6.96493005992703,9.57299464285437,3.04464169906936,44.1564100172773,29.2479400489124,50.0914127423822,34.2730718763667,13.0741919953598,7.36019566242339,20.181909,20.5263157894737,11.8746034777861,26.057470354347,28.1214322230959,19.445320659901,21.4257171393831,46.5598287631579,5,2.17283695508237,2,12.0873762376238,5.598231,107,41.1005547876017,30,219.201567656766,136.097961
"NI200S",360,2,14,3156,-3.63918660379057,2.4003300330033,0,2.8,1.140576,0.445220427760803,13,0.000731256265194898,0.888114242588346,0.448295900733359,5,2.15891932856656,2,1.76350777934936,2.7975795,3.42105263157895,0.96260855414643,0.444141463877488,0.650907843613216,0.249258578101647,1.56960919817525,0.883029743823689,2.34072022160665,1.6015454147835,1.0048725737069,0.526603017444602,1.1770845,1.36842105263158,0.735453002069839,1.21543487521567,1.47715533007186,0.976991649681754,1.20661058587062,1.91413334210526,107,41.1005547876017,30,31.3145096652523,68.0489805,73.2105263157895,16.4656239333761,6.96493005992703,9.57299464285437,3.04464169906936,44.1564100172773,29.2479400489124,50.0914127423822,34.2730718763667,13.0741919953598,7.36019566242339,20.181909,20.5263157894737,11.8746034777861,26.057470354347,28.1214322230959,19.445320659901,21.4257171393831,46.5598287631579,5,2.15891932856656,2,12.3445544554455,5.595159,107,41.1005547876017,30,219.201567656766,136.097961
"NIMAXI",364,2,14,3157,-0.790293437284314,1.971699669967,1,2.3,1.195116,0.429953421712648,13,0.000785917570198988,0.888114242588346,0.52038384884543,5,2.17418633461472,1,1.82474068835455,2.7703095,3.42105263157895,0.975969838599528,0.452912438553101,0.689152428894638,0.267230953987553,1.53776203775525,0.855130239789151,2.34072022160665,1.6015454147835,0.574919151994251,0.244931636020745,0.5795265,0.68421052631579,0.767015422693957,1.21241663575076,1.48760117631533,1.00423086432108,1.2485067867689,1.89547492105263,107,41.1005547876017,30,31.3145096652523,68.0489805,73.2105263157895,16.4656239333761,6.96493005992703,9.57299464285437,3.04464169906936,44.1564100172773,29.2479400489124,50.0914127423822,34.2730718763667,13.0741919953598,7.36019566242339,20.181909,20.5263157894737,11.8746034777861,26.057470354347,28.1214322230959,19.445320659901,21.4257171393831,46.5598287631579,5,2.17418633461472,1,12.7731848184818,5.540619,107,41.1005547876017,30,219.201567656766,136.097961
"NI300Z",363,2,14,3158,3.44454775617093,1.71452145214521,1,2,1.159053,0.574919151994251,13,0.000842238071645024,0.888114242588346,0.589594654135118,5,2.02922060433311,1,1.86148043375766,2.788341,3.42105263157895,0.830297752112154,0.342364409216649,0.708499689684063,0.274884596329564,1.558986636917,0.873869065476061,2.34072022160665,1.6015454147835,0.429953421712648,0.281671381423857,0.597558,0.68421052631579,0.747305108458061,1.13615785858433,1.3884140977016,1.03060147789958,1.27364450730787,1.90781226315789,107,41.1005547876017,30,31.3145096652523,68.0489805,73.2105263157895,16.4656239333761,6.96493005992703,9.57299464285437,3.04464169906936,44.1564100172773,29.2479400489124,50.0914127423822,34.2730718763667,13.0741919953598,7.36019566242339,20.181909,20.5263157894737,11.8746034777861,26.057470354347,28.1214322230959,19.445320659901,21.4257171393831,46.5598287631579,5,2.02922060433311,1,13.0303630363036,5.576682,107,41.1005547876017,30,219.201567656766,136.097961
"PG505 ",396,14,14,3159,-0.885577364137056,1.88597359735974,0,2.2,1.277028,0.321192052980132,13,0.00023052460565279,0.888114242588346,-0.706110459788503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,43.3835024909489,32,33.1514969354078,70.778334,76.6315789473685,17.5232893819205,7.46418809978265,10.2688961162104,3.31466264171002,45.6435474902005,30.0561214085393,52.4321329639889,35.8746172911502,14.0790645690667,7.88679867986799,21.3589935,21.8947368421053,12.6761873702071,27.321723474353,29.6834490727545,20.4458350050566,22.6826031663317,48.4272811578948,0,0,0,0,0,112,43.3835024909489,32,232.060478547855,141.556668
"PS944 ",438,12,14,3161,8.87380665896208,1.88597359735974,1,2.2,1.1611,0.514758819294456,13,0.000147299773012709,0.888114242588346,-1.15399828308286,2,1.42398842015403,2,0.379644035832155,1.1840805,1.36842105263158,1.01424662709076,0.722671887950481,0.0727397014176059,0.0140638203534376,0.70474116480525,0.421637368568589,0.936288088642659,0.640618165913398,1.42398842015403,0.379644035832155,1.1840805,1.36842105263158,0.270807513375081,0.84187751676492,0.974307866421175,0.223180506577086,0.259756445569369,0.810160342105263,110,41.7659473044806,29,32.7718528995757,69.6522175,75.2631578947369,16.3472304476859,6.63825271295441,10.1961564147928,3.30059882135658,45.0094681510913,29.6991386931092,51.4958448753462,35.2339991252368,12.1403173296182,7.23772984441301,19.594363,19.8421052631579,12.3532281696042,26.3860883475632,28.5767007872762,20.2382714375648,22.4228467207623,47.6567803947369,2,1.42398842015403,2,2.65750825082508,2.368161,110,41.7659473044806,29,229.40297029703,139.304435
"PS911 ",424,12,14,3162,18.9893023278745,1.45734323432343,1,1.7,1.09785,0.725689404934688,13,4.97758932583622e-05,0.888114242588346,-2.23893726985076,2,1.21305783451379,2,0.440876944837341,1.2157055,1.36842105263158,0.752598156697719,0.476904686882106,0.101985560750458,0.0245974509825305,0.74046081168025,0.451903612046011,0.936288088642659,0.640618165913398,1.21305783451379,0.440876944837341,1.2157055,1.36842105263158,0.258413655903031,0.742371692702543,0.829986939404175,0.26531334044083,0.301652646467654,0.8317985,110,41.7659473044806,29,32.7718528995757,69.6522175,75.2631578947369,16.3472304476859,6.63825271295441,10.1961564147928,3.30059882135658,45.0094681510913,29.6991386931092,51.4958448753462,35.2339991252368,12.1403173296182,7.23772984441301,19.594363,19.8421052631579,12.3532281696042,26.3860883475632,28.5767007872762,20.2382714375648,22.4228467207623,47.6567803947369,2,1.21305783451379,2,3.08613861386139,2.431411,110,41.7659473044806,29,229.40297029703,139.304435
"PS928s",437,12,14,3163,30.5869924144962,1.20016501650165,1,1.4,1.270311,0.698299015219337,13,2.68121536139373e-05,0.888114242588346,-2.85761278778663,2,1.24044822422914,2,0.477616690240453,1.129475,1.36842105263158,0.791601754475884,0.51856532786408,0.115933585970741,0.0285813123311796,0.638356958125,0.361068929555328,0.936288088642659,0.640618165913398,1.24044822422914,0.477616690240453,1.129475,1.36842105263158,0.289771440957026,0.69719228914517,0.84872773236731,0.270696300978312,0.326790367006626,0.772798684210526,110,41.7659473044806,29,32.7718528995757,69.6522175,75.2631578947369,16.3472304476859,6.63825271295441,10.1961564147928,3.30059882135658,45.0094681510913,29.6991386931092,51.4958448753462,35.2339991252368,12.1403173296182,7.23772984441301,19.594363,19.8421052631579,12.3532281696042,26.3860883475632,28.5767007872762,20.2382714375648,22.4228467207623,47.6567803947369,2,1.24044822422914,2,3.34331683168317,2.25895,110,41.7659473044806,29,229.40297029703,139.304435
"RNSPOR",474,24,14,3164,-2.52657832660096,2.14315181518152,1,2.5,1.206975,0.352849941837922,13,3.42324488126375e-05,0.888114242588346,-2.61329407562631,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,6.02657610282989,111,42.9849091182202,31,32.7963460631778,70.2204105,75.9473684210527,17.3673089860394,7.40398796050894,10.1463634645441,3.2732389326293,45.3354607532403,29.8881800988983,51.9639889196675,35.5543082081935,13.7262146272288,7.58063413484206,20.755506,21.2105263157895,12.5378579919244,27.0962941724333,29.4107272914138,20.2442981580446,22.4396052011216,48.0455440263158,1,0.366935483870968,0,2.22887788778878,1.1859,111,42.9849091182202,31,229.574422442244,140.440821
"RNFUEG",468,24,14,3165,-3.10405667116304,2.22887788778878,0,2.6,1.1859,0.366935483870968,13,0.000106833815345263,0.888114242588346,-1.47519356606933,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,8.92628762545492,111,42.9849091182202,31,32.7963460631778,70.2204105,75.9473684210527,17.3673089860394,7.40398796050894,10.1463634645441,3.2732389326293,45.3354607532403,29.8881800988983,51.9639889196675,35.5543082081935,13.7262146272288,7.58063413484206,20.755506,21.2105263157895,12.5378579919244,27.0962941724333,29.4107272914138,20.2442981580446,22.4396052011216,48.0455440263158,1,0.352849941837922,1,2.14315181518152,1.206975,111,42.9849091182202,31,229.574422442244,140.440821
"SA900 ",475,11,14,3166,-0.77008169522464,1.80024752475248,0,2.1,1.24754,0.416666666666667,13,9.64292709905633e-05,0.888114242588346,-1.57765826905604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,43.2880278772624,32,33.1637435172089,70.793078,76.6315789473685,17.4528426057069,7.42498570133978,10.2753452031402,3.31721018236958,45.6621586054965,30.0737415946176,52.4321329639889,35.8746172911502,14.0790645690667,7.88679867986799,21.3589935,21.8947368421053,12.6555668839627,27.2669049302029,29.6181243370743,20.4574464546322,22.6909824065113,48.4373691578948,0,0,0,0,0,112,43.2880278772624,32,232.146204620462,141.586156
"SBSTD ",492,5,14,3167,-6.95968708502252,2.74323432343234,0,3.2,1.0458,0.331707317073171,13,0.00181342105566374,0.888114242588346,1.35650236073303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,43.3729872268559,32,33.0290311173975,70.893948,76.6315789473685,17.5164239726182,7.46082599305595,10.1879075826733,3.27403423551725,45.7778232083965,30.1734700242052,52.4321329639889,35.8746172911502,14.0790645690667,7.88679867986799,21.3589935,21.8947368421053,12.6327314893605,27.353359340772,29.6762544183751,20.4129469076025,22.5988107645351,48.5063854736842,0,0,0,0,0,112,43.3729872268559,32,231.203217821782,141.787896
"TYTERC",517,1,14,3171,-6.85477851909374,2.91468646864686,0,3.4,1.009332,0.311557788944724,13,0.00118693613245918,0.888114242588346,0.932662521750823,4,1.62956328012682,1,1.38386374351721,2.315526,2.73684210526316,0.674072548088896,0.282904147384281,0.494479990873911,0.181668852989181,1.343945289346,0.782055637652762,1.87257617728532,1.2812363318268,0.476984656437625,0.257178217821782,0.619115,0.68421052631579,0.55168289966368,0.949122297282003,1.11496434956046,0.794744485513909,0.946854140301248,1.58430726315789,108,41.7635734748575,31,31.6206742102782,68.596656,73.8947368421053,16.855312912877,7.18417714574845,9.67363039471254,3.08036053339263,44.4526145574945,29.4058557516214,50.5595567867036,34.5933809593234,13.6020799126291,7.6296204620462,20.7398785,21.2105263157895,12.081313964824,26.420454176472,28.5750765880604,19.6129872887082,21.6351981438745,46.9345541052632,4,1.62956328012682,1,9.68704620462046,4.631052,108,41.7635734748575,31,221.344719471947,137.193312
"TYCORO",503,1,14,3174,-5.50732904844889,2.91468646864686,0,3.4,1.070972,0.336376741950985,13,0.00181907845464287,0.888114242588346,1.35961724266891,4,1.60474432712056,1,1.38386374351721,2.284706,2.73684210526316,0.657991491415461,0.275085721452948,0.494479990873911,0.181668852989181,1.311887804706,0.75703982631347,1.87257617728532,1.2812363318268,0.476984656437625,0.257178217821782,0.619115,0.68421052631579,0.541348690164632,0.926229884357216,1.09798296066144,0.781911537376238,0.946854140301248,1.56321989473684,108,41.7635734748575,31,31.6206742102782,68.596656,73.8947368421053,16.855312912877,7.18417714574845,9.67363039471254,3.08036053339263,44.4526145574945,29.4058557516214,50.5595567867036,34.5933809593234,13.6020799126291,7.6296204620462,20.7398785,21.2105263157895,12.081313964824,26.420454176472,28.5750765880604,19.6129872887082,21.6351981438745,46.9345541052632,4,1.60474432712056,1,9.68704620462046,4.569412,108,41.7635734748575,31,221.344719471947,137.193312
"TYCELI",499,1,14,3175,-4.35140989541713,2.22887788778878,0,2.6,1.15411,0.420673076923077,13,0.000981841016718709,0.888114242588346,0.74296133224864,4,1.52044799214847,1,1.48183639792551,2.243137,2.73684210526316,0.594174966293092,0.238701755120666,0.566469798462469,0.22157726211018,1.265640587877,0.7184329250514,1.87257617728532,1.2812363318268,0.476984656437625,0.257178217821782,0.619115,0.68421052631579,0.547463521448938,0.863603417993735,1.04030652094369,0.821138490063649,1.0138880617385,1.53477794736842,108,41.7635734748575,31,31.6206742102782,68.596656,73.8947368421053,16.855312912877,7.18417714574845,9.67363039471254,3.08036053339263,44.4526145574945,29.4058557516214,50.5595567867036,34.5933809593234,13.6020799126291,7.6296204620462,20.7398785,21.2105263157895,12.081313964824,26.420454176472,28.5750765880604,19.6129872887082,21.6351981438745,46.9345541052632,4,1.52044799214847,1,10.3728547854785,4.486274,108,41.7635734748575,31,221.344719471947,137.193312
"TYCAMR",498,1,14,3176,-3.91926360090318,2.74323432343234,0,3.2,1.16774,0.395528804815133,13,0.0010799179619537,0.888114242588346,0.838172290515194,4,1.54559226425641,1,1.40835690711928,2.236322,2.73684210526316,0.614697768502533,0.251268791725653,0.514277187960764,0.193673702124622,1.257728884002,0.711544174806239,1.87257617728532,1.2812363318268,0.476984656437625,0.257178217821782,0.619115,0.68421052631579,0.526406482287062,0.87541751713017,1.05751049659649,0.776066047937294,0.963612620660562,1.53011505263158,108,41.7635734748575,31,31.6206742102782,68.596656,73.8947368421053,16.855312912877,7.18417714574845,9.67363039471254,3.08036053339263,44.4526145574945,29.4058557516214,50.5595567867036,34.5933809593234,13.6020799126291,7.6296204620462,20.7398785,21.2105263157895,12.081313964824,26.420454176472,28.5750765880604,19.6129872887082,21.6351981438745,46.9345541052632,4,1.54559226425641,1,9.85849834983498,4.472644,108,41.7635734748575,31,221.344719471947,137.193312
"TYCRES",504,1,14,3177,1.51577008533359,1.80024752475248,1,2.1,1.23823,0.476984656437625,13,0.000397008837525493,0.888114242588346,-0.162509524354972,4,1.46413641263392,0,1.54306930693069,2.201077,2.73684210526316,0.543626441464101,0.204625658533611,0.601714808427701,0.236849648976947,1.215329677677,0.673279022467496,1.87257617728532,1.2812363318268,0,0,0,0,0.55874044602682,0.811046564827201,1.00177754548637,0.845656330528053,1.05578426263679,1.50600005263158,108,41.7635734748575,31,31.6206742102782,68.596656,73.8947368421053,16.855312912877,7.18417714574845,9.67363039471254,3.08036053339263,44.4526145574945,29.4058557516214,50.5595567867036,34.5933809593234,13.6020799126291,7.6296204620462,20.7398785,21.2105263157895,12.081313964824,26.420454176472,28.5750765880604,19.6129872887082,21.6351981438745,46.9345541052632,4,1.46413641263392,0,10.8014851485149,4.402154,108,41.7635734748575,31,221.344719471947,137.193312
"VWRABB",549,7,14,3179,-5.27441278280886,2.65750825082508,0,3.1,0.971922,0.394036208732694,13,0.000133104425676065,0.888114242588346,-1.25533408995631,5,1.94247565011817,3,1.56756247053277,2.943094,3.42105263157895,0.759040544098021,0.298331293853383,0.502728822993433,0.164482596355106,1.748452778798,1.04876741337247,2.34072022160665,1.6015454147835,1.14636491642252,0.857260726072607,1.875254,2.05263157894737,0.610156786148641,1.13848978465405,1.32906228692296,0.912762798137671,1.0725427429961,2.01369589473684,107,41.3681826850782,29,31.4737152286657,67.987793,73.2105263157895,16.7121486389276,7.13781252220314,9.69462742192587,3.11501957610771,44.0666367460775,29.1529126115362,50.0914127423822,34.2730718763667,12.9326996526442,7.02953795379538,19.4837395,19.8421052631579,12.0029741920258,26.1968330821835,28.3045460476851,19.5206115181282,21.5346472617187,46.517963631579,5,1.94247565011817,3,10.9729372937294,5.886188,107,41.3681826850782,29,220.31600660066,135.975586
"VWJETT",545,7,14,3180,-4.20607784536901,2.57178217821782,0,3,1.0752,0.361328125,13,0.000437555450575534,0.888114242588346,-0.0652646236249446,5,1.97518373385086,3,1.5798090523338,2.891455,3.42105263157895,0.78374706397444,0.312336859727606,0.511877527707812,0.169608902037023,1.695597112319,1.00815723928203,2.34072022160665,1.6015454147835,1.14636491642252,0.857260726072607,1.875254,2.05263157894737,0.626999249501085,1.135726014686,1.35144150210849,0.899742122147572,1.08092198317576,1.97836394736842,107,41.3681826850782,29,31.4737152286657,67.987793,73.2105263157895,16.7121486389276,7.13781252220314,9.69462742192587,3.11501957610771,44.0666367460775,29.1529126115362,50.0914127423822,34.2730718763667,12.9326996526442,7.02953795379538,19.4837395,19.8421052631579,12.0029741920258,26.1968330821835,28.3045460476851,19.5206115181282,21.5346472617187,46.517963631579,5,1.97518373385086,3,11.0586633663366,5.78291,107,41.3681826850782,29,220.31600660066,135.975586
"VWSCIR",550,7,14,3181,-1.29943684440655,2.4003300330033,0,2.8,1.06048,0.434782608695652,13,0.000198700296120476,0.888114242588346,-0.854670425717977,5,1.90172925015521,3,1.60430221593588,2.898815,3.42105263157895,0.72526916106626,0.277321613045605,0.529275064541714,0.178880701063294,1.703456414719,1.0144516970602,2.34072022160665,1.6015454147835,1.14636491642252,0.857260726072607,1.875254,2.05263157894737,0.610661460770252,1.09943688425122,1.30118317115883,0.915433422477605,1.09768046353508,1.98339973684211,107,41.3681826850782,29,31.4737152286657,67.987793,73.2105263157895,16.7121486389276,7.13781252220314,9.69462742192587,3.11501957610771,44.0666367460775,29.1529126115362,50.0914127423822,34.2730718763667,12.9326996526442,7.02953795379538,19.4837395,19.8421052631579,12.0029741920258,26.1968330821835,28.3045460476851,19.5206115181282,21.5346472617187,46.517963631579,5,1.90172925015521,3,11.2301155115512,5.79763,107,41.3681826850782,29,220.31600660066,135.975586
"VWQUAN",547,7,14,3182,0.731362000636764,1.71452145214521,1,2,1.205538,0.397456279809221,13,0.00021483137263939,0.888114242588346,-0.776614658475998,5,1.93905557904164,2,1.70227487034418,2.826286,3.42105263157895,0.75633358353067,0.29672437963546,0.586866910612561,0.204506719291211,1.621280404958,0.944526694177303,2.34072022160665,1.6015454147835,0.748908636613297,0.612329090051862,1.272485,1.36842105263158,0.662400665835531,1.09040169036167,1.32672223829165,0.949617796122113,1.16471438497233,1.93377463157895,107,41.3681826850782,29,31.4737152286657,67.987793,73.2105263157895,16.7121486389276,7.13781252220314,9.69462742192587,3.11501957610771,44.0666367460775,29.1529126115362,50.0914127423822,34.2730718763667,12.9326996526442,7.02953795379538,19.4837395,19.8421052631579,12.0029741920258,26.1968330821835,28.3045460476851,19.5206115181282,21.5346472617187,46.517963631579,5,1.93905557904164,2,11.9159240924092,5.652572,107,41.3681826850782,29,220.31600660066,135.975586
"VVDL  ",532,6,14,3184,-0.25035118511877,2.14315181518152,0,2.5,1.270624,0.380267214799589,13,0.00051088271555151,0.888114242588346,0.0896719788275124,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,6.20600285140933,111,42.9500597068698,32,32.8085926449788,70.1472335,75.9473684210527,17.3416994455702,7.38986778515498,10.1540123816004,3.27682238744314,45.2452866195463,29.804813115981,51.9639889196675,35.5543082081935,14.0790645690667,7.88679867986799,21.3589935,21.8947368421053,12.5316820431728,27.0477584533824,29.386882957332,20.2291555658121,22.4479844413013,47.9954755526316,1,0.374367622259696,0,2.14315181518152,1.268605,111,42.9500597068698,32,229.660148514852,140.294467
"VVGL  ",534,6,14,3186,2.67072677445775,2.14315181518152,0,2.5,1.268605,0.374367622259696,13,0.000279655255850396,0.888114242588346,-0.512910450085659,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,6.23335448143094,111,42.9500597068698,32,32.8085926449788,70.1472335,75.9473684210527,17.3416994455702,7.38986778515498,10.1540123816004,3.27682238744314,45.2452866195463,29.804813115981,51.9639889196675,35.5543082081935,14.0790645690667,7.88679867986799,21.3589935,21.8947368421053,12.5316820431728,27.0477584533824,29.386882957332,20.2291555658121,22.4479844413013,47.9954755526316,1,0.380267214799589,0,2.14315181518152,1.270624,111,42.9500597068698,32,229.660148514852,140.294467
"AMENCO",22,15,15,3300,-6.22331543083688,2.77504159733777,0,3.1,1.0439,0.282542885973764,14,0.000442910759908657,0.879858543037374,-0.043760522434944,2,0.616389609528717,0,0.703351556928928,1.1863035,1.47368421052632,0.190952750058215,0.0594575887715428,0.251358395113716,0.0912147700783724,0.71105170266225,0.430532740613109,1.08587257617729,0.800116635078,0,0,0,0,0.214783021605167,0.368310796243232,0.454181817547475,0.411751387972427,0.518259041947631,0.874118368421053,133,52.0785945542097,45,37.8351984787259,83.031068,98.0000000000003,21.2029122992075,9.10286601929625,11.332462989113,3.59643474763239,52.7989027220455,34.2095409933605,72.2105263157893,53.2077562326869,18.9970744533013,11.0873781792251,29.498488,33.1578947368421,14.5745806548225,32.4614243118324,38.3737012504703,23.0732161698241,27.8785673001138,61.1807869473684,2,0.616389609528717,0,4.9234608985025,2.372607,133,52.0785945542097,45,264.846389351081,166.062136
"AMALLI",17,15,15,3301,-6.03558308882944,2.77504159733777,0,3.1,1.0647,0.286006128702758,14,0.000808225372493161,0.879858543037374,0.557712118695415,2,0.612926366799723,0,0.703351556928928,1.1759035,1.47368421052632,0.18898372681706,0.0586179637192406,0.251358395113716,0.0912147700783724,0.70008698266225,0.421862381175109,1.08587257617729,0.800116635078,0,0,0,0,0.213410072657362,0.363528692962325,0.451629954484006,0.407628469027811,0.518259041947631,0.866455210526316,133,52.0785945542097,45,37.8351984787259,83.031068,98.0000000000003,21.2029122992075,9.10286601929625,11.332462989113,3.59643474763239,52.7989027220455,34.2095409933605,72.2105263157893,53.2077562326869,18.9970744533013,11.0873781792251,29.498488,33.1578947368421,14.5745806548225,32.4614243118324,38.3737012504703,23.0732161698241,27.8785673001138,61.1807869473684,2,0.612926366799723,0,4.9234608985025,2.351807,133,52.0785945542097,45,264.846389351081,166.062136
"AMEAGL",20,15,15,3302,-2.04301803306736,2.14841930116473,0,2.4,1.307907,0.330383480825959,14,0.000144430125031088,0.879858543037374,-1.16433300048677,2,0.568549014676522,0,0.792869027810791,1.0543,1.47368421052632,0.161629988069922,0.0459506948323776,0.314320647630815,0.124607553153951,0.555828325,0.29306191806775,1.08587257617729,0.800116635078,0,0,0,0,0.225392452264679,0.299728621948919,0.418930852919542,0.417960908010459,0.584219283650057,0.776852631578947,133,52.0785945542097,45,37.8351984787259,83.031068,98.0000000000003,21.2029122992075,9.10286601929625,11.332462989113,3.59643474763239,52.7989027220455,34.2095409933605,72.2105263157893,53.2077562326869,18.9970744533013,11.0873781792251,29.498488,33.1578947368421,14.5745806548225,32.4614243118324,38.3737012504703,23.0732161698241,27.8785673001138,61.1807869473684,2,0.568549014676522,0,5.55008319467554,2.1086,133,52.0785945542097,45,264.846389351081,166.062136
"BKSKYH",52,19,15,3304,-4.71588048659896,2.33640599001664,0,2.61,1.08686,0.359531772575251,14,0.000968131768749011,0.879858543037374,0.73823937546728,37,13.4517620222286,8,9.96201568813881,24.2717545,27.2631578947368,5.00159365078196,1.91870408362309,2.86666318018759,0.907833220199712,16.2612854834867,11.1045721763812,20.0886426592798,14.802157748943,2.88426834324031,1.77756120751129,5.596341,5.89473684210526,3.5849140317574,8.81974800584925,9.91182464795792,6.35368207428096,7.34043261231281,17.8844506842105,98,39.1662332549083,37,28.6391965771333,59.924137,72.2105263157895,16.3428387854071,7.21970086948427,8.76291459009565,2.80493652730355,37.225784578821,23.5172136734157,53.2077562326869,39.2057151188219,16.112806110061,9.30981697171381,23.902147,27.2631578947368,11.1964576553221,23.9620800103898,28.8593297667746,17.1568226055978,21.1025658989404,44.1546272631579,37,13.4517620222286,8,69.7341098169717,48.543509,98,39.1662332549083,37,200.474376039933,119.848274
"BKSKYL",53,19,15,3307,-4.3571444271194,1.61131447587354,0,1.8,1.247779,0.417132216014898,14,0.000616258563386014,0.879858543037374,0.28653779393555,37,13.394161578789,8,10.0656001901593,24.191295,27.2631578947368,4.95685746063556,1.89259756587059,2.92508070284118,0.932819941600783,16.1673635401765,11.0222142711605,20.0886426592798,14.802157748943,2.88426834324031,1.77756120751129,5.596341,5.89473684210526,3.60889703304713,8.7548839473364,9.86938221594976,6.39145220634656,7.41675803485419,17.8251647368421,98,39.1662332549083,37,28.6391965771333,59.924137,72.2105263157895,16.3428387854071,7.21970086948427,8.76291459009565,2.80493652730355,37.225784578821,23.5172136734157,53.2077562326869,39.2057151188219,16.112806110061,9.30981697171381,23.902147,27.2631578947368,11.1964576553221,23.9620800103898,28.8593297667746,17.1568226055978,21.1025658989404,44.1546272631579,37,13.394161578789,8,70.4592013311148,48.38259,98,39.1662332549083,37,200.474376039933,119.848274
